ulasan,processed_text
"Lagi banyak promo, ongkir mahal. Langganan plus, biar dapat diskon ongkir. Udah langganan plus, promo malah pada ngilang. Cek akun gojek temen yang ngga langganan plus, promo masih banyak. Jangan gitu lah bang, sini loyal langganan plus malah gadikasih promo. Makan nih! 🫸🏼🌀 Rasengan!","['promo', 'ongkir', 'mahal', 'langgan', 'plus', 'biar', 'diskon', 'ongkir', 'udah', 'langgan', 'plus', 'promo', 'ngilang', 'cek', 'akun', 'gojek', 'temen', 'ngga', 'langgan', 'plus', 'promo', 'gitu', 'bang', 'loyal', 'langgan', 'plus', 'gadikasih', 'promo', 'makan', 'nih', '', 'rasengan']"
"tolong di perbaiki atau d beri sangsi ka untuk driver yg mandang harga , saya pesan go car sudah 2jam dan sudah 5x di saat hujan dengan anak saya yg masih bayi tidak pernah ada yg ngambil, sangat mngecewakan","['tolong', 'baik', 'd', 'sangsi', 'ka', 'driver', 'yg', 'mandang', 'harga', 'pesan', 'go', 'car', 'jam', 'x', 'hujan', 'anak', 'yg', 'bayi', 'yg', 'ngambil', 'mngecewakan']"
"Sudah pesen 2 kali dan nunggu berjam-jam tidak bisa dicancel, setelah nunggu lama banget gojek baru tercancel secara otomatis tanpa bisa konfirmasi ke cs melalui aplikasi nya aplikasi gojek saya tiba2 dibatasi krn terindikasi melanggar atau indikasi ada aktivitas tidak wajar, padahal tidak melakukan apapun.. aplikasi lama2 gak jelas","['sen', 'kali', 'nunggu', 'berjamjam', 'dicancel', 'nunggu', 'banget', 'gojek', 'tercancel', 'otomatis', 'konfirmasi', 'cs', 'aplikasi', 'nya', 'aplikasi', 'gojek', 'batas', 'krn', 'indikasi', 'langgar', 'indikasi', 'aktivitas', 'wajar', 'apa', 'aplikasi', 'gak']"
"suka ngelag gitu, baru kemarin pesen gojek tb tb malah ngehang sendiri dari apk nya kan saya jadi kebingungan itu beneran udah dapet gojek apa belum. Kalo udah terus ternyata gojeknya dateng tapi saya ga jadi gimana? yang rugi juga saya!","['suka', 'ngelag', 'gitu', 'kemarin', 'sen', 'gojek', 'tb', 'tb', 'ngehang', 'apk', 'nya', 'bingung', 'beneran', 'udah', 'dapet', 'gojek', 'kalo', 'udah', 'gojek', 'dateng', 'ga', 'gimana', 'rugi']"
"aplikasi ga jelas, sering banget gofood udh nunggu lama (1 jam lebih) tiba2 ke cancle dengan berbagai alasan, entah yg ga dapat driver lah, restonya tiba2 tutup lah, dan masih banyak berbagai alasan yg tidak bisa di wajar kan. mohon segera diperbaiki😵‍💫","['aplikasi', 'ga', 'banget', 'gofood', 'udh', 'nunggu', 'jam', 'cancle', 'alas', 'yg', 'ga', 'driver', 'restonya', 'tutup', 'alas', 'yg', 'wajar', 'mohon', 'baik']"
"Habis pesan makanan datang telat. Abis itu tarif perjalanan ke stasiun yg biasanya cuma 15k naik jadi 24rb. Aplikasi peak, bikin kesel. Abis telat cuma minta maaf pake voucher yg ntah bakal dipake apa nggak, malah pelanggan dikerjain lagi 😩","['habis', 'pesan', 'makan', 'telat', 'abis', 'tarif', 'jalan', 'stasiun', 'yg', 'k', 'rb', 'aplikasi', 'peak', 'bikin', 'kesel', 'abis', 'telat', 'maaf', 'pake', 'voucher', 'yg', 'ntah', 'dipake', 'nggak', 'langgan', 'dikerjain', '']"
"setelah ypdate kenapa semua alamat tersimpan bagian gosend dsb lenyap ya? history masih ada tapi alamat tersimpan ngga ada semua, satupun ngga ada. dan mau nyimpan ulang alamat juga ngga bisa, tulisannya perbaikan server..","['ypdate', 'alamat', 'simpan', 'gosend', 'dsb', 'lenyap', 'ya', 'history', 'alamat', 'simpan', 'ngga', 'satu', 'ngga', 'nyimpan', 'ulang', 'alamat', 'ngga', 'tulis', 'baik', 'server']"
"Benar2 membantu. Cuma kadang2 apk-nya suka error, padahal pencarian buat memesan sudah di batalkan tapi kadang2 ada driver yang menerima pesanannya dan harus di batalkan pesenannya. Saya nggak enak sama drivernya, udah jauh2 mau jemput malahan di batalkan.","['bantu', 'kadang', 'apknya', 'suka', 'error', 'cari', 'mes', 'batal', 'kadang', 'driver', 'terima', 'pesan', 'batal', 'sen', 'nggak', 'enak', 'drivernya', 'udah', 'jemput', 'batal']"
"Di menu gofood dulunya ada filter untuk meng urut kan resto dari yang paling dekat. Sekarang tidak ada fitur itu lagi, suka bingung milihnya. Kadang pilihan yang teratas itu bisa di 3km. Sedangkan yang paling dekat bisa di bawah bawah munculnya.","['menu', 'gofood', 'dulunya', 'filter', 'meng', 'urut', 'resto', 'fitur', 'suka', 'bingung', 'milihnya', 'kadang', 'pilih', 'atas', 'km', 'muncul']"
"Kalau ketentuan untuk semua Gocar, bisa diterapkan kyk peraturan Bluebird,kurang lebih atau bahkan bisa jauh lebih bagus, Mulai dari Driver nya Diseleksi Lebih baik, Dari Ketentuan dan Keamanan Kaca Kendaraan lebih baik, tidak boleh Gelap, Kebersihan Dan keterawatan kendaraan dan sebagainya, Sampai saat ini setiap kali pakai gocar masih kadang dapet yang gak worth it dengan harga,amannya dan nyamannya. Kalau bisa di setiap perjalanan pakai gocar bisa selalu nyaman, aman & Hemat+Driver tau jalan","['tentu', 'gocar', 'terap', 'kyk', 'atur', 'bluebirdkurang', 'bagus', 'driver', 'nya', 'seleksi', 'tentu', 'aman', 'kaca', 'kendara', 'gelap', 'bersih', 'awat', 'kendara', 'kali', 'pakai', 'gocar', 'kadang', 'dapet', 'gak', 'worth', 'it', 'hargaamannya', 'nyaman', 'jalan', 'pakai', 'gocar', 'nyaman', 'aman', 'hematdriver', 'tau', 'jalan']"
saya pengguna gojek uda lama tapi baru sadar di2025 kalo aplikasi ini jelek dan merepotkan kalo lagi bermasalah. padahal gara2 sistemnya dia yg error. cara menangani masalah juga gak sigap banyak alasan ini itu dan gak membantu sama sekali. beda banget sama apk sebelah yg gercep dan gak bertele2!!! bukannya makin maju malah mundur!!!,"['guna', 'gojek', 'uda', 'sadar', 'kalo', 'aplikasi', 'jelek', 'repot', 'kalo', 'masalah', 'gara', 'sistem', 'yg', 'error', 'tangan', 'gak', 'sigap', 'alas', 'gak', 'bantu', 'beda', 'banget', 'apk', 'belah', 'yg', 'gercep', 'gak', 'tele', 'maju', 'mundur']"
aplikasinya dah bagus tp sya suka kesulitan mendapat Drive gocar Krn jarak tempuhnya dekat 3km dri rumah ke tujuan. seringan di tolak sama drivernya. padahal saya ambil yg comfort bukan yg hemat tetap aja di tolak sampai saya telat ke tujuan gara² sering ditolak,"['aplikasi', 'dah', 'bagus', 'tp', 'sya', 'suka', 'sulit', 'drive', 'gocar', 'krn', 'jarak', 'tempuh', 'km', 'dri', 'rumah', 'tuju', 'sering', 'tolak', 'drivernya', 'ambil', 'yg', 'comfort', 'yg', 'hemat', 'aja', 'tolak', 'telat', 'tuju', 'gara', 'tolak']"
buat gofood tolong adain lagi dong fitur cancel nya! ga bisa di cancel karna takut ngerugiin restoran??? skrg restoran mana yg orderan bru msuk trs mknan lgsg jd detik itu jg???? ha? orderan manaaa??? seengganya kasih wktu 5 detik kek buat klo ga sengaja pesen tuh bisa di cancel😠 mana koneksi nya lemot bgt lagi skrg hadehhh,"['gofood', 'tolong', 'adain', 'fitur', 'cancel', 'nya', 'ga', 'cancel', 'karna', 'takut', 'ngerugiin', 'restoran', 'skrg', 'restoran', 'yg', 'order', 'bru', 'msuk', 'trs', 'mknan', 'lgsg', 'jd', 'detik', 'jg', 'ha', 'order', 'manaaa', 'seengganya', 'kasih', 'wktu', 'detik', 'kek', 'klo', 'ga', 'sengaja', 'sen', 'tuh', 'cancel', 'koneksi', 'nya', 'lot', 'bgt', 'skrg', 'hadehhh']"
"Aplikasi sudah sangat baik, tapi saya kecewa, harusnya pihak gojek punya data riwayat transaksi, dan kelihatan apakah pengguna ada indikasi kesengajaan tidak membayar tagihan atau hanya lupa, dan kenapa WA untuk menagih tidak ke nomor pengguna dahulu tetapi malah ke orang terdekat dan dengan penggunaan bahasa yang kurang enak. Apakah tidah ada pelatihan dahulu untuk tim yang bertugas menagih.. Selama belum ditinjau penilaian tidak akan diganti!!","['aplikasi', 'kecewa', 'gojek', 'data', 'riwayat', 'transaksi', 'guna', 'indikasi', 'sengaja', 'bayar', 'tagih', 'lupa', 'wa', 'tagih', 'nomor', 'guna', 'orang', 'dekat', 'guna', 'bahasa', 'enak', 'tidah', 'latih', 'tim', 'tugas', 'tagih', 'tinjau', 'nilai', 'ganti']"
"Gak lagi pake promo GoFood yang diskonnya gede. Di halaman penjual tidak dicantumkan ukurannya/porsinya. Pas datang makanannya ukuran/porsinya (mungkin dikurangin). Misal Roti toast beef teriyaki di harga 25K tapi tidak dicantumkan di resto itu (reguler/kecilnya) Beli lah 6 & kopi 3 dapat diskon, yang datang ukuran toastnya kecil. Ya lumayan sih diskon 35%. Tapi ini tidak berlaku di resto besar yang sudah terkenal ya...","['gak', 'pake', 'promo', 'gofood', 'diskon', 'gede', 'halaman', 'jual', 'cantum', 'ukurannyaporsinya', 'pas', 'makan', 'ukuranporsinya', 'rangin', 'roti', 'toast', 'beef', 'teriyaki', 'harga', 'k', 'cantum', 'resto', 'regulerkecilnya', 'beli', 'kopi', 'diskon', 'ukur', 'toastnya', 'ya', 'lumayan', 'sih', 'diskon', 'laku', 'resto', 'kenal', 'ya']"
"saya sangat kecewa dengan aplikasi gojek, padahal saya sudah pake gojek plus, kejadian dapat driver gojek yg jauh dari lokasi saya sudah berulang kali, padahal didekat situ ada banyak driver yg belum dapat penumpang. puncak kekesalan saya adalah semalam nunggu 40 menit tidak ada . padahal saya sudah pilih gojek comfort, dan saya ga ada masalah sama harga yg penting di jemput dg sesuai estimasi waktu, ini nunggu 40 menit. percuma saya mentoleransi selama ini. handling komplain juga sangat jelek","['kecewa', 'aplikasi', 'gojek', 'pake', 'gojek', 'plus', 'jadi', 'driver', 'gojek', 'yg', 'lokasi', 'ulang', 'kali', 'dekat', 'situ', 'driver', 'yg', 'tumpang', 'puncak', 'kesal', 'malam', 'nunggu', 'menit', 'pilih', 'gojek', 'comfort', 'ga', 'harga', 'yg', 'jemput', 'dg', 'sesuai', 'estimasi', 'nunggu', 'menit', 'toleransi', 'handling', 'komplain', 'jelek']"
"sumpah aplikasi yang kebanyakan isinya driver sampah. percuma driver punya keterangan bintang 5, tapi suka cancel cust seenaknya dan tanpa penyebab yang pasti rating cust seenaknya. Cust seakan dituntut buat kasih bintang 5 dan tip ke driver tapi apa? para driver seenaknya, udah mana selalu ngeluh dan bagi-bagi data driver digrup mereka buat jadi bahan lelucon!","['sumpah', 'aplikasi', 'banyak', 'isi', 'driver', 'sampah', 'driver', 'terang', 'bintang', 'suka', 'cancel', 'cust', 'sebab', 'rating', 'cust', 'cust', 'akan', 'tuntut', 'kasih', 'bintang', 'tip', 'driver', 'driver', 'udah', 'ngeluh', 'bagibagi', 'data', 'driver', 'grup', 'bahan', 'lelucon']"
"e wallet nya ga rekomen, pembayaran ribet, dikatain aktivitas mencurigakan padahal kagak ada, aplikasi busuk, bagus di transportasi nya ga buat e wallet apalagi di pembayaran qris😹","['e', 'wallet', 'nya', 'ga', 'rekomen', 'bayar', 'ribet', 'dikatain', 'aktivitas', 'curiga', 'kagak', 'aplikasi', 'busuk', 'bagus', 'transportasi', 'nya', 'ga', 'e', 'wallet', 'bayar', 'qris']"
"Aplikasi bagus dan sangat membantu TAPI !!!! Mungkin bisa diedukasi ke driver, terutama gojek comfort saya bebrapa kali make fitur itu tapi ada suatu kejadian kendaraan yang datang beda dengan yang tertera diaplikasi jujur saya milih fitur gojek comfort biar nyaman tapi kenyataannya kendaraan beda, okelah kalo plat beda model/jenis kendaraannya sama , ini bener bener beda kendaraan, plat juga beda dan bisa dibilang bukan termasuk gojek comfort TOLONG GOJEK ATASI KELUHAN INI","['aplikasi', 'bagus', 'bantu', 'edukasi', 'driver', 'gojek', 'comfort', 'bebrapa', 'kali', 'make', 'fitur', 'jadi', 'kendara', 'beda', 'tera', 'aplikasi', 'jujur', 'milih', 'fitur', 'gojek', 'comfort', 'biar', 'nyaman', 'nyata', 'kendara', 'beda', 'oke', 'kalo', 'plat', 'beda', 'modeljenis', 'kendara', 'bener', 'bener', 'beda', 'kendara', 'plat', 'beda', 'bilang', 'gojek', 'comfort', 'tolong', 'gojek', 'atas', 'keluh']"
"Sekarang jadi mahal sekali, GoFood jadi mahal selisihnya bukan 2-5rb tapi bisa diatas 10rb klo g kepepet banget g beli lewat GoFood, ongkir juga naik drastis bisa 10rb udah naik 10rb tambah ongkir naik 10rb, beli seblak 20rb biaya tambahan 20rb, total 40rb, g wort it jika sama...","['mahal', 'gofood', 'mahal', 'selisih', 'rb', 'atas', 'rb', 'klo', 'g', 'pepet', 'banget', 'g', 'beli', 'gofood', 'ongkir', 'drastis', 'rb', 'udah', 'rb', 'ongkir', 'rb', 'beli', 'seblak', 'rb', 'biaya', 'tambah', 'rb', 'total', 'rb', 'g', 'wort', 'it']"
"GK lagi lagi sumpah, kesalahan terbesar gw percaya dgn ini, gara² gojek gw harus pesen kereta lagi nunggu 12 jam di stasiun karena ketinggalan kereta. mending aplikasi inDrive lebih cepat dan murah. kelemahan aplikasi, lama dapet ojek, sekali dapet di ghosting","['gk', 'sumpah', 'salah', 'besar', 'gw', 'percaya', 'dgn', 'gara', 'gojek', 'gw', 'sen', 'kereta', 'nunggu', 'jam', 'stasiun', 'tinggal', 'kereta', 'mending', 'aplikasi', 'indrive', 'cepat', 'murah', 'lemah', 'aplikasi', 'dapet', 'ojek', 'dapet', 'ghosting']"
"aplikasi terpayah yg pernah saya pakai, gak bisa hub CS kalau ada masalah dan parahnya terlambat 1 jam gak bisa di batalkan kasian yg lapar dan drivernya, sangat parah nyesel pakai apk ini, saya gak recommended pake apk ini karena bukannya tambah bagus malah kurang pelayanan dr pihak management, yg JD korban drivernya","['aplikasi', 'payah', 'yg', 'pakai', 'gak', 'hub', 'cs', 'parah', 'lambat', 'jam', 'gak', 'batal', 'kasi', 'yg', 'lapar', 'drivernya', 'parah', 'nyesel', 'pakai', 'apk', 'gak', 'recommended', 'pake', 'apk', 'bagus', 'layan', 'dr', 'management', 'yg', 'jd', 'korban', 'drivernya']"
setelah di update malah makin downgrade menurutku. ga bisa search resto yang masih tutup. kan minimal masih bisa liat menu2nya. balikin aja kaya kemaren. baru kali ini komen di rating krn emng jadi nyusahin.,"['update', 'downgrade', 'turut', 'ga', 'search', 'resto', 'tutup', 'minimal', 'liat', 'menu', 'balikin', 'aja', 'kaya', 'kemaren', 'kali', 'komen', 'rating', 'krn', 'emng', 'nyusahin']"
"menu ngebatalin pesanan gofood Ndak ad ya? setidaknya di kasih timeout kek, 15 menit tidak dapat driver bisa cancel makanan yg di pesan. toh juga restoran belum buat, jika pesanan belum dapat driver... nunggu lama, cancel nggak bisa, giliran sudah masak, baru dapat driver. merugikan waktu","['menu', 'ngebatalin', 'pesan', 'gofood', 'ndak', 'ad', 'ya', 'kasih', 'timeout', 'kek', 'menit', 'driver', 'cancel', 'makan', 'yg', 'pesan', 'restoran', 'pesan', 'driver', 'nunggu', 'cancel', 'nggak', 'gilir', 'masak', 'driver', 'rugi']"
"Maf sy beri btg 1, spy jdi perhatian. Tuk app btg 5 jika normal. Hanya sja ini 2 pengalaman di hari yg sama, keperluan yg sama, sy kecewa dan app tdk membantu. 1. Gocar, Driver minta Cash, saya pakai gopay, kata Driver sistem pembayaran tdk bisa dirubah. KENAPA Driver sudah tahu butuh Cash tetap ambil orderan gopay. Saya diminta cancel. 2. Gojek, KENAPA tetap ambil orderan tpi ga mau antar krn hujan. Saya diminta cancel Cancel = suspend. Pusat bantuan app, pertanyaan dan jawaban sdh template.","['maf', 'sy', 'btg', 'spy', 'jdi', 'perhati', 'tuk', 'app', 'btg', 'normal', 'sja', 'alam', 'yg', 'perlu', 'yg', 'sy', 'kecewa', 'app', 'tdk', 'bantu', 'gocar', 'driver', 'cash', 'pakai', 'gopay', 'driver', 'sistem', 'bayar', 'tdk', 'rubah', 'driver', 'butuh', 'cash', 'ambil', 'order', 'gopay', 'cancel', 'gojek', 'ambil', 'order', 'tpi', 'ga', 'krn', 'hujan', 'cancel', 'cancel', 'suspend', 'pusat', 'bantu', 'app', 'sdh', 'template']"
"saat hujan sangat susah mendapatkan driver sangat sulit dapat driver di stasiun , padahal sudah aktifkan blue bird, dan taksi blue bird nya parkir berjajar di depan saya🤣 kita pakai ojek online harapannya bisa lebih cepat, tapi jadi percuma jika dipilihkan driver yang jauh dari tempat kita, entahlah...","['hujan', 'susah', 'driver', 'sulit', 'driver', 'stasiun', 'aktif', 'blue', 'bird', 'taksi', 'blue', 'bird', 'nya', 'parkir', 'jajar', 'saya', 'pakai', 'ojek', 'online', 'harap', 'cepat', 'pilih', 'driver']"
"Makin buruk setelah di perbarui, lokasi sudah aktif tpi pas mau di gunakan, aktifkn lokasi, sampe skrg ga bsa d pake aplikasinya, sngat kecewa sekali..","['buruk', 'baru', 'lokasi', 'aktif', 'tpi', 'pas', 'aktifkn', 'lokasi', 'sampe', 'skrg', 'ga', 'bsa', 'd', 'pake', 'aplikasi', 'sngat', 'kecewa']"
jujurt saya nyesel download apk gojek ini.. sebelum nya pake aplikasi gojek yg ini jga tp selalu mendapatkan promo di ari 10rb-15 tp paling sering 10rb.. tp apk ini ko mahal terusss herann!!!!! tolong donggggg tingkat kan lg promo promonya ..!!!!,"['jujurt', 'nyesel', 'download', 'apk', 'gojek', 'nya', 'pake', 'aplikasi', 'gojek', 'yg', 'jga', 'tp', 'promo', 'ari', 'rb', 'tp', 'rb', 'tp', 'apk', 'ko', 'mahal', 'terusss', 'herann', 'tolong', 'donggggg', 'tingkat', 'lg', 'promo', 'promonya']"
apk sudah lumayan bagus tapi ada kekurangan yang saya alami berulang ulang.. pada topup saldo sering kendala saldo tidak masuk dan waktu penanganan selama 2 hari.. sebaik nya jgn terlalu lama.. untuk waktu penanganan.. cukup 5 menit atau 10 menit saja...,"['apk', 'lumayan', 'bagus', 'kurang', 'alami', 'ulang', 'ulang', 'topup', 'saldo', 'kendala', 'saldo', 'masuk', 'tangan', 'nya', 'jgn', 'tangan', 'menit', 'menit']"
"Dear Gojek. Bisa gak kalau lagi nyangkut sinyal luar negri misal Singapore, tapi saya mau akses menu home untuk urusan selain transportasi. Karena selalu nyangkut di pencarian lokasi meskipun sudah dinonaktifkan lokasinya.","['dear', 'gojek', 'gak', 'nyangkut', 'sinyal', 'negri', 'singapore', 'akses', 'menu', 'home', 'urus', 'transportasi', 'nyangkut', 'cari', 'lokasi', 'nonaktif', 'lokasi']"
diskon dikit. estimasi lama d banding aplikasi lain. apalagi klo driver dapet double order. pesan yg expres juga suka telat. makin sini pesen food estimasi nya makin ngaret jauh banget. mending aplikasi oren ga pernah telat. klo pun telat ya ga lama² amat. klo telat d imingin voucher tp kita harus bayar dulu biar nanti dapet voucher wkwkwk,"['diskon', 'dikit', 'estimasi', 'd', 'banding', 'aplikasi', 'klo', 'driver', 'dapet', 'double', 'order', 'pesan', 'yg', 'expres', 'suka', 'telat', 'sen', 'food', 'estimasi', 'nya', 'ngaret', 'banget', 'mending', 'aplikasi', 'oren', 'ga', 'telat', 'klo', 'telat', 'ya', 'ga', 'lama', 'klo', 'telat', 'd', 'imingin', 'voucher', 'tp', 'bayar', 'biar', 'dapet', 'voucher', 'wkwkwk']"
"Bingung, selalu kliru & kadang BATAL order. Soalnya ikon Titik Jemput Arah Panah, ikon Tujuan Titik bulat. >> Seharusnya ikon Titik Jemput itu = Titik Bulat. Dan ikon Tujuan = Arah Panah. Biar mudah dimengerti.","['bingung', 'kliru', 'kadang', 'batal', 'order', 'ikon', 'titik', 'jemput', 'arah', 'panah', 'ikon', 'tuju', 'titik', 'bulat', 'ikon', 'titik', 'jemput', 'titik', 'bulat', 'ikon', 'tuju', 'arah', 'panah', 'biar', 'mudah', 'erti']"
"kalo pesen gofood mau bayar cash, susah banget ga dapet"" driver udah gitu gak bisa di cancel. Udah nungguin lama nanti tiba"" sistem yang batalin sendiri, maksud?? kalo emang udah terlambat tuhh harusnya Adain metode cancel, jadi kita ga harus nunggu lama"" cuma buat di PHP in. jelek banget sistemnya.","['kalo', 'sen', 'gofood', 'bayar', 'cash', 'susah', 'banget', 'ga', 'dapet', 'driver', 'udah', 'gitu', 'gak', 'cancel', 'udah', 'nungguin', 'sistem', 'batalin', 'maksud', 'kalo', 'emang', 'udah', 'lambat', 'tuhh', 'adain', 'metode', 'cancel', 'ga', 'nunggu', 'php', 'in', 'jelek', 'banget', 'sistem']"
"Jaringan eror parah! Buka aplikasi, pilih lokasi tujuan, aplikasi langsung melakukan pemesanan otomatis. Padahal saya belum mau memesan. Pas di cancel gak bisa. Saya klik ulang alamat tujuan, malah otomatis aplikasi memesan driver lain. Parah, saya harus menjelaskan berkali-kali ke driver. Ternyata di hp driver, orderan saya juga tidak ada. Tolonglah hal seperti ini jangan terulang lagi. Merugikan penumpang dan driver 😠","['jaring', 'eror', 'parah', 'buka', 'aplikasi', 'pilih', 'lokasi', 'tuju', 'aplikasi', 'langsung', 'mesan', 'otomatis', 'mes', 'pas', 'cancel', 'gak', 'klik', 'ulang', 'alamat', 'tuju', 'otomatis', 'aplikasi', 'mes', 'driver', 'parah', 'berkalikali', 'driver', 'hp', 'driver', 'order', 'tolong', 'ulang', 'rugi', 'tumpang', 'driver', '']"
"aku tadi pesen goride, trus ada keterangan ""terjadi sedikit masalah, cobalagi "" lalu saya pncet coba lagi... ternyata pas di cek lagi, pesanan malah jadi dua... terpaksa harus ganti rugi, krna drivernya gak terima saya cancel.... aplikasi payah... merugikan...","['sen', 'goride', 'trus', 'terang', 'cobalagi', 'pncet', 'coba', 'pas', 'cek', 'pesan', 'paksa', 'ganti', 'rugi', 'krna', 'drivernya', 'gak', 'terima', 'cancel', 'aplikasi', 'payah', 'rugi']"
